transaction_id,amount,payment_method,bank,failure_reason,hour_of_day,is_repeat_customer,previous_failed_attempts,retry_successful
txn_00408,596.47,UPI,ICICI,insufficient_funds,14,1,2,0
txn_00409,1870.5,Card,ICICI,bank_server_down,2,1,0,0
txn_00410,1725.07,UPI,Kotak,otp_timeout,8,0,0,1
txn_00411,73.14,UPI,ICICI,network_error,6,0,0,1
txn_00412,367.31,Netbanking,Yes Bank,insufficient_funds,18,1,1,1
txn_00413,253.22,UPI,ICICI,bank_server_down,4,1,2,0
txn_00414,365.95,UPI,SBI,insufficient_funds,20,0,0,0
txn_00415,2758.3,Card,SBI,insufficient_funds,8,0,1,0
txn_00416,1755.3,UPI,Axis,insufficient_funds,5,1,1,0
txn_00417,1485.29,Wallet,PNB,network_error,1,1,1,1
txn_00418,1294.56,Netbanking,PNB,session_timeout,16,0,0,0
txn_00419,1013.93,UPI,Axis,network_error,20,1,1,0
txn_00420,60.87,Card,PNB,bank_server_down,14,1,0,1
txn_00421,617.16,UPI,SBI,network_error,2,0,1,0
txn_00422,1620.33,UPI,Axis,network_error,0,1,0,1
txn_00423,1182.29,Card,Yes Bank,bank_server_down,12,1,1,1
txn_00424,1188.03,UPI,SBI,bank_server_down,11,0,2,0
txn_00425,1828.18,Card,PNB,insufficient_funds,23,1,2,1
txn_00426,449.3,Card,Axis,bank_server_down,11,0,0,0
txn_00427,435.93,Card,HDFC,card_declined,13,1,0,1
txn_00428,399.28,UPI,HDFC,insufficient_funds,14,0,3,0
txn_00429,822.01,Card,PNB,insufficient_funds,22,1,1,0
txn_00430,938.04,UPI,ICICI,insufficient_funds,9,0,3,0
txn_00431,633.56,UPI,Kotak,bank_server_down,19,1,0,0
txn_00432,115.88,UPI,ICICI,bank_server_down,23,1,3,0
txn_00433,585.2,UPI,Kotak,insufficient_funds,5,0,0,0
txn_00434,5145.19,UPI,SBI,insufficient_funds,21,1,0,0
txn_00435,1438.04,Card,Yes Bank,card_declined,3,0,0,0
txn_00436,181.99,UPI,HDFC,bank_server_down,18,1,0,1
txn_00437,1104.43,Card,HDFC,card_declined,0,0,1,0
txn_00438,2047.46,UPI,HDFC,bank_server_down,9,1,0,1
txn_00439,476.24,UPI,SBI,bank_server_down,17,0,1,1
txn_00440,3559.81,UPI,PNB,network_error,18,1,1,0
txn_00441,406.49,UPI,Axis,otp_timeout,7,1,2,1
txn_00442,330.76,Netbanking,PNB,bank_server_down,15,1,0,0
txn_00443,278.52,UPI,HDFC,insufficient_funds,15,0,3,0
txn_00444,1663.61,Netbanking,SBI,insufficient_funds,2,1,1,0
txn_00445,332.71,UPI,SBI,bank_server_down,9,1,0,1
txn_00446,1806.83,UPI,Axis,network_error,5,1,0,1
txn_00447,524.75,Netbanking,Axis,session_timeout,1,1,1,1
txn_00448,298.33,UPI,Yes Bank,network_error,23,1,0,0
txn_00449,58.55,UPI,ICICI,otp_timeout,0,1,0,1
txn_00450,1565.65,Card,Axis,card_declined,14,1,0,1
txn_00451,1733.31,UPI,Axis,insufficient_funds,23,1,0,1
txn_00452,1151.57,UPI,HDFC,otp_timeout,4,0,0,1
txn_00453,515.45,Netbanking,HDFC,bank_server_down,20,1,0,1
txn_00454,883.88,UPI,HDFC,bank_server_down,11,1,1,0
txn_00455,827.02,Card,Kotak,otp_timeout,4,1,1,1
txn_00456,1235.91,UPI,Kotak,otp_timeout,4,1,1,1
txn_00457,1002.98,UPI,HDFC,bank_server_down,10,1,2,0
txn_00458,515.51,Card,SBI,bank_server_down,10,0,0,0
txn_00459,474.6,UPI,PNB,bank_server_down,23,1,1,0
txn_00460,1970.27,UPI,SBI,insufficient_funds,0,0,0,0
txn_00461,1910.69,Card,Kotak,bank_server_down,14,0,1,0
txn_00462,414.53,UPI,ICICI,otp_timeout,16,1,1,0
txn_00463,184.12,Card,Yes Bank,card_declined,10,0,0,0
txn_00464,943.7,Card,ICICI,bank_server_down,8,1,2,1
txn_00465,1184.44,Netbanking,SBI,insufficient_funds,21,1,0,0
txn_00466,298.86,Netbanking,Kotak,insufficient_funds,7,0,0,0
txn_00467,624.2,UPI,Yes Bank,network_error,14,1,3,0
txn_00468,2208.52,Card,Kotak,insufficient_funds,14,0,2,0
txn_00469,406.71,UPI,SBI,bank_server_down,13,0,0,0
txn_00470,2414.86,UPI,Axis,insufficient_funds,10,1,2,0
txn_00471,1751.11,Card,ICICI,card_declined,23,1,0,0
txn_00472,1409.7,Card,Kotak,bank_server_down,19,0,1,0
txn_00473,1241.49,Card,PNB,bank_server_down,8,0,0,0
txn_00474,2890.03,UPI,PNB,insufficient_funds,9,1,1,0
txn_00475,465.01,UPI,Kotak,insufficient_funds,21,0,1,0
txn_00476,991.27,Card,ICICI,insufficient_funds,10,0,0,0
txn_00477,1281.27,UPI,ICICI,insufficient_funds,17,1,0,0
txn_00478,295.0,UPI,SBI,bank_server_down,12,1,0,0
txn_00479,1385.74,Card,PNB,insufficient_funds,9,1,2,0
txn_00480,863.02,Card,Yes Bank,bank_server_down,11,0,0,0
txn_00481,388.06,UPI,Kotak,otp_timeout,2,1,1,0
txn_00482,711.94,Card,HDFC,bank_server_down,6,1,2,1
txn_00483,158.98,UPI,Yes Bank,otp_timeout,5,0,3,0
txn_00484,656.44,Card,Kotak,insufficient_funds,14,0,0,1
txn_00485,549.75,Netbanking,Kotak,insufficient_funds,21,1,0,0
txn_00486,1239.01,UPI,Yes Bank,insufficient_funds,3,0,2,0
txn_00487,2512.25,Card,Kotak,card_declined,9,0,0,1
txn_00488,840.29,Card,ICICI,insufficient_funds,15,1,2,0
txn_00489,227.7,UPI,Kotak,insufficient_funds,4,1,3,0
txn_00490,367.84,Netbanking,Axis,session_timeout,10,1,0,1
txn_00491,752.61,UPI,SBI,otp_timeout,11,1,1,0
txn_00492,996.35,Card,ICICI,insufficient_funds,3,1,0,0
txn_00493,239.37,Card,HDFC,card_declined,13,0,0,1
txn_00494,1007.14,Card,SBI,otp_timeout,5,1,0,1
txn_00495,1057.1,UPI,Kotak,otp_timeout,5,1,0,1
txn_00496,454.93,UPI,SBI,bank_server_down,16,1,2,1
txn_00497,794.39,Card,PNB,bank_server_down,12,1,1,0
txn_00498,856.77,Netbanking,PNB,bank_server_down,22,1,2,0
txn_00499,1510.72,UPI,Axis,insufficient_funds,20,1,2,0
txn_00500,341.63,Netbanking,SBI,session_timeout,11,0,0,0
txn_00501,556.86,Netbanking,Axis,insufficient_funds,4,1,3,0
txn_00502,440.81,UPI,Axis,network_error,7,0,0,0
txn_00503,409.92,UPI,Axis,otp_timeout,12,0,0,0
txn_00504,1557.86,UPI,Yes Bank,insufficient_funds,4,1,1,0
txn_00505,2982.66,UPI,Axis,network_error,22,0,0,1
txn_00506,203.19,Netbanking,ICICI,bank_server_down,12,0,1,1
txn_00507,65.24,Card,ICICI,otp_timeout,14,1,2,0
txn_00508,633.4,Netbanking,Axis,session_timeout,15,1,1,1
txn_00509,163.17,Card,HDFC,otp_timeout,15,1,0,1
txn_00510,864.33,Card,Yes Bank,bank_server_down,13,1,0,1
txn_00511,189.6,UPI,SBI,bank_server_down,5,1,0,1
txn_00512,823.41,UPI,Yes Bank,bank_server_down,5,1,1,0
txn_00513,1523.41,UPI,SBI,bank_server_down,2,1,0,1
txn_00514,761.59,Card,Kotak,insufficient_funds,19,0,0,0
txn_00515,125.41,Netbanking,ICICI,bank_server_down,19,0,0,0
txn_00516,244.75,Card,Kotak,card_declined,12,1,1,1
txn_00517,303.83,Card,Kotak,otp_timeout,4,1,1,1
txn_00518,392.98,UPI,ICICI,insufficient_funds,17,0,0,0
txn_00519,2666.01,UPI,SBI,network_error,14,1,1,1
txn_00520,82.76,UPI,Axis,bank_server_down,21,1,1,1
txn_00521,3731.99,UPI,PNB,network_error,0,1,2,0
txn_00522,189.86,Netbanking,Axis,bank_server_down,18,1,0,1
txn_00523,1056.45,UPI,Kotak,otp_timeout,20,1,2,0
txn_00524,288.88,UPI,Kotak,network_error,16,0,0,1
txn_00525,578.66,Wallet,PNB,network_error,18,1,1,0
txn_00526,2650.87,UPI,Axis,bank_server_down,19,1,0,0
txn_00527,3498.34,Wallet,Axis,network_error,16,1,1,0
txn_00528,596.7,UPI,SBI,bank_server_down,0,0,3,0
txn_00529,299.06,Wallet,ICICI,network_error,5,0,0,1
txn_00530,1554.66,Card,PNB,insufficient_funds,2,0,0,0
txn_00531,598.7,Card,ICICI,otp_timeout,2,0,0,0
txn_00532,448.11,Card,SBI,bank_server_down,14,1,2,1
txn_00533,1182.44,Netbanking,PNB,insufficient_funds,15,0,0,0
txn_00534,836.57,UPI,HDFC,network_error,5,1,2,0
txn_00535,3687.37,Card,HDFC,card_declined,23,0,1,1
txn_00536,1145.37,UPI,PNB,insufficient_funds,2,1,1,1
txn_00537,812.25,UPI,HDFC,network_error,16,0,0,0
txn_00538,320.04,UPI,Kotak,insufficient_funds,5,0,0,0
txn_00539,518.86,Card,Axis,otp_timeout,10,1,0,1
txn_00540,622.68,Card,PNB,bank_server_down,14,0,0,0
txn_00541,1043.83,UPI,Yes Bank,network_error,4,1,0,1
txn_00542,605.69,UPI,Kotak,insufficient_funds,12,1,0,0
txn_00543,2504.38,Card,Kotak,card_declined,5,1,0,0
txn_00544,1079.71,UPI,PNB,network_error,12,1,0,0
txn_00545,1055.39,UPI,Yes Bank,bank_server_down,16,1,1,1
txn_00546,2181.39,UPI,Yes Bank,bank_server_down,3,1,1,0
txn_00547,3088.88,UPI,PNB,insufficient_funds,18,1,0,0
txn_00548,1001.7,Card,Axis,bank_server_down,11,1,1,0
txn_00549,787.36,UPI,HDFC,insufficient_funds,3,1,1,0
txn_00550,456.21,UPI,PNB,bank_server_down,15,0,0,0
txn_00551,468.9,Netbanking,PNB,insufficient_funds,21,0,3,0
txn_00552,632.52,UPI,ICICI,network_error,6,1,1,1
txn_00553,351.03,Card,ICICI,insufficient_funds,4,1,0,0
txn_00554,447.31,Netbanking,PNB,bank_server_down,22,1,0,0
txn_00555,509.9,UPI,HDFC,otp_timeout,9,1,0,1
txn_00556,3003.8,UPI,SBI,insufficient_funds,4,1,2,0
txn_00557,332.9,UPI,Yes Bank,network_error,22,0,3,0
txn_00558,320.67,Card,PNB,insufficient_funds,8,0,0,1
txn_00559,954.72,UPI,Axis,network_error,22,1,0,1
txn_00560,287.01,UPI,HDFC,bank_server_down,8,0,0,0
txn_00561,531.26,UPI,SBI,insufficient_funds,20,1,3,0
txn_00562,451.2,UPI,ICICI,network_error,18,0,0,1
txn_00563,165.84,UPI,Axis,insufficient_funds,14,0,1,0
txn_00564,704.7,Card,Yes Bank,insufficient_funds,14,0,2,0
txn_00565,325.16,UPI,Axis,network_error,12,1,2,0
txn_00566,91.34,UPI,Kotak,network_error,11,0,0,1
txn_00567,361.4,Card,Axis,bank_server_down,4,1,0,1
txn_00568,340.7,Card,Kotak,insufficient_funds,22,0,0,0
txn_00569,255.31,UPI,Yes Bank,network_error,15,0,2,0
txn_00570,182.4,UPI,ICICI,otp_timeout,14,0,0,1
txn_00571,193.62,UPI,PNB,insufficient_funds,19,1,2,0
txn_00572,2701.14,UPI,Yes Bank,insufficient_funds,11,0,3,0
txn_00573,212.37,Wallet,SBI,network_error,2,1,2,0
txn_00574,143.3,UPI,ICICI,insufficient_funds,23,1,2,0
txn_00575,101.49,Netbanking,SBI,bank_server_down,10,1,1,0
txn_00576,256.64,Netbanking,PNB,bank_server_down,9,1,1,0
txn_00577,337.99,UPI,SBI,network_error,17,1,2,0
txn_00578,3372.01,Card,HDFC,insufficient_funds,21,1,0,0
txn_00579,1664.56,UPI,Axis,bank_server_down,7,0,1,0
txn_00580,463.86,UPI,Yes Bank,network_error,17,0,1,1
txn_00581,505.58,UPI,ICICI,network_error,7,0,0,1
txn_00582,227.95,Netbanking,Axis,insufficient_funds,3,0,0,0
txn_00583,4498.14,Wallet,Kotak,insufficient_funds,11,1,0,0
txn_00584,969.06,UPI,Yes Bank,bank_server_down,21,0,1,0
txn_00585,907.97,UPI,Kotak,network_error,23,1,1,0
txn_00586,1277.48,Netbanking,SBI,insufficient_funds,7,0,0,0
txn_00587,213.22,Card,HDFC,card_declined,22,1,0,1
txn_00588,838.36,UPI,HDFC,bank_server_down,12,1,1,0
txn_00589,1269.64,UPI,SBI,otp_timeout,20,1,0,1
txn_00590,1222.2,UPI,PNB,network_error,5,1,0,1
txn_00591,10572.16,Wallet,SBI,insufficient_funds,7,0,0,0
txn_00592,2747.73,UPI,PNB,bank_server_down,15,1,1,1
txn_00593,55.27,UPI,PNB,otp_timeout,16,1,2,0
txn_00594,1545.08,Card,HDFC,otp_timeout,11,1,1,0
txn_00595,2222.7,Netbanking,Yes Bank,insufficient_funds,5,0,1,0
txn_00596,2820.62,Card,Axis,bank_server_down,10,0,0,1
txn_00597,639.88,UPI,ICICI,insufficient_funds,10,0,1,0
txn_00598,141.32,Netbanking,SBI,insufficient_funds,9,1,0,0
txn_00599,860.9,Card,Yes Bank,bank_server_down,5,1,0,1
txn_00600,1827.5,UPI,Axis,bank_server_down,11,0,2,0
txn_00601,1406.76,UPI,HDFC,otp_timeout,21,0,3,0
txn_00602,250.02,Netbanking,PNB,session_timeout,8,0,0,1
txn_00603,155.85,Wallet,ICICI,insufficient_funds,21,1,0,0
txn_00604,905.14,UPI,Axis,otp_timeout,5,0,1,1
txn_00605,645.23,Card,Yes Bank,bank_server_down,22,1,1,0
txn_00606,797.73,UPI,ICICI,bank_server_down,17,1,0,0
txn_00607,120.38,UPI,ICICI,network_error,16,1,1,1
txn_00608,282.71,UPI,ICICI,otp_timeout,19,0,1,1
txn_00609,237.95,UPI,Axis,otp_timeout,15,1,2,1
txn_00610,478.83,Card,PNB,bank_server_down,8,1,0,0
txn_00611,92.2,Card,Yes Bank,bank_server_down,17,0,0,1
txn_00612,248.86,UPI,ICICI,insufficient_funds,11,0,0,0
txn_00613,131.79,Card,Kotak,insufficient_funds,9,1,2,1
txn_00614,338.68,UPI,HDFC,bank_server_down,14,1,0,0
txn_00615,444.49,UPI,PNB,insufficient_funds,17,0,0,0
txn_00616,921.35,UPI,ICICI,insufficient_funds,16,1,0,0
txn_00617,2226.86,Netbanking,ICICI,bank_server_down,22,1,0,1
txn_00618,1180.56,UPI,Axis,network_error,8,0,2,1
txn_00619,185.62,Card,Kotak,bank_server_down,9,1,0,1
txn_00620,281.74,UPI,SBI,insufficient_funds,2,0,0,0
txn_00621,1500.49,UPI,PNB,bank_server_down,19,1,0,0
txn_00622,777.97,Card,Kotak,otp_timeout,12,0,2,1
txn_00623,1851.09,Netbanking,Yes Bank,bank_server_down,4,1,0,1
txn_00624,1267.97,UPI,HDFC,otp_timeout,13,0,0,0
txn_00625,1401.07,Card,SBI,card_declined,17,1,0,1
txn_00626,567.4,Card,PNB,card_declined,14,1,1,1
txn_00627,437.7,UPI,HDFC,bank_server_down,15,1,1,1
txn_00628,479.61,UPI,Yes Bank,otp_timeout,21,1,0,1
txn_00629,537.29,UPI,PNB,insufficient_funds,11,0,0,0
txn_00630,1099.61,Card,SBI,otp_timeout,21,1,0,1
txn_00631,469.52,Card,Yes Bank,otp_timeout,23,1,0,1
txn_00632,1027.38,UPI,SBI,otp_timeout,16,1,2,0
txn_00633,1070.02,UPI,Yes Bank,otp_timeout,22,1,0,1
txn_00634,117.92,Card,Kotak,insufficient_funds,20,1,0,0
txn_00635,4373.31,Card,SBI,otp_timeout,22,1,2,1
txn_00636,359.08,UPI,Kotak,otp_timeout,11,0,1,0
txn_00637,243.8,UPI,ICICI,network_error,19,1,0,0
txn_00638,221.83,UPI,Kotak,bank_server_down,16,0,0,0
txn_00639,691.7,Card,HDFC,insufficient_funds,17,1,2,0
txn_00640,339.83,UPI,SBI,bank_server_down,18,1,1,0
txn_00641,744.68,UPI,Yes Bank,otp_timeout,3,0,0,1
txn_00642,493.99,Card,ICICI,card_declined,15,0,0,0
txn_00643,2470.03,UPI,Axis,network_error,22,0,0,1
txn_00644,450.92,Card,Yes Bank,bank_server_down,9,1,1,0
txn_00645,991.68,UPI,Kotak,otp_timeout,14,0,2,0
txn_00646,1289.64,UPI,HDFC,network_error,4,1,1,0
txn_00647,96.67,Card,Kotak,bank_server_down,9,1,0,0
txn_00648,108.5,Card,PNB,insufficient_funds,23,0,1,0
txn_00649,230.76,Netbanking,PNB,insufficient_funds,20,1,0,1
txn_00650,604.67,Card,HDFC,otp_timeout,16,0,3,0
txn_00651,1009.22,Card,PNB,insufficient_funds,2,0,0,0
txn_00652,142.19,Card,SBI,insufficient_funds,14,1,2,0
txn_00653,353.27,Card,Axis,otp_timeout,2,1,0,0
txn_00654,650.0,UPI,SBI,otp_timeout,7,1,0,1
txn_00655,320.96,UPI,HDFC,insufficient_funds,12,1,2,0
txn_00656,432.91,UPI,ICICI,insufficient_funds,22,1,1,0
txn_00657,1608.48,UPI,ICICI,network_error,2,0,0,1
txn_00658,449.2,UPI,Yes Bank,network_error,21,1,0,0
txn_00659,1328.92,Card,Yes Bank,bank_server_down,2,1,0,0
txn_00660,468.38,Card,SBI,bank_server_down,8,1,1,0
txn_00661,1900.73,UPI,Kotak,otp_timeout,16,1,2,0
txn_00662,1067.47,Card,Yes Bank,otp_timeout,16,0,0,1
txn_00663,1698.21,UPI,ICICI,insufficient_funds,14,1,1,0
txn_00664,578.03,UPI,SBI,bank_server_down,23,1,1,1
txn_00665,904.71,Netbanking,Kotak,bank_server_down,1,0,0,0
txn_00666,675.35,UPI,Yes Bank,insufficient_funds,5,0,0,0
txn_00667,1896.66,UPI,HDFC,network_error,19,1,1,1
txn_00668,436.98,Netbanking,ICICI,bank_server_down,22,1,1,0
txn_00669,336.04,Card,PNB,card_declined,4,0,0,0
txn_00670,1333.45,Card,HDFC,card_declined,21,1,0,0
txn_00671,11899.27,UPI,ICICI,insufficient_funds,0,0,1,0
txn_00672,1581.18,UPI,SBI,insufficient_funds,9,0,0,1
txn_00673,1810.7,UPI,PNB,bank_server_down,9,0,1,0
txn_00674,1738.37,UPI,HDFC,otp_timeout,16,1,2,1
txn_00675,1174.63,Card,ICICI,bank_server_down,2,1,0,1
txn_00676,523.1,UPI,ICICI,otp_timeout,17,0,1,1
txn_00677,1662.46,UPI,Axis,bank_server_down,18,0,0,1
txn_00678,304.29,UPI,HDFC,bank_server_down,14,0,0,0
txn_00679,311.16,UPI,Yes Bank,bank_server_down,21,1,2,0
txn_00680,2365.21,UPI,HDFC,insufficient_funds,16,0,1,0
txn_00681,250.69,Netbanking,SBI,insufficient_funds,18,0,0,1
txn_00682,3676.91,UPI,Kotak,otp_timeout,15,0,2,0
txn_00683,561.87,UPI,HDFC,network_error,9,1,0,0
txn_00684,1911.3,Wallet,Kotak,insufficient_funds,12,0,1,0
txn_00685,672.06,Card,ICICI,insufficient_funds,16,1,1,0
txn_00686,282.45,Card,Yes Bank,otp_timeout,17,0,0,0
txn_00687,733.38,UPI,PNB,network_error,0,0,0,1
txn_00688,445.9,Netbanking,Kotak,session_timeout,22,1,0,1
txn_00689,870.7,Card,SBI,otp_timeout,1,1,1,0
txn_00690,4402.8,Netbanking,PNB,session_timeout,5,0,0,1
txn_00691,1315.72,Netbanking,Yes Bank,bank_server_down,0,0,0,0
txn_00692,1980.02,Card,HDFC,bank_server_down,16,0,0,0
txn_00693,418.66,UPI,ICICI,insufficient_funds,12,0,1,0
txn_00694,767.25,Card,HDFC,otp_timeout,10,0,0,1
txn_00695,373.25,UPI,HDFC,otp_timeout,23,1,0,1
txn_00696,915.55,UPI,HDFC,network_error,22,0,0,0
txn_00697,3475.93,Card,Axis,card_declined,12,0,0,1
txn_00698,1234.11,UPI,ICICI,insufficient_funds,10,0,0,0
txn_00699,3009.28,UPI,PNB,insufficient_funds,19,1,1,0
txn_00700,1337.18,Card,Kotak,otp_timeout,16,0,0,1
txn_00701,516.49,Card,HDFC,otp_timeout,2,1,1,1
txn_00702,459.65,UPI,Axis,network_error,21,1,0,0
txn_00703,638.03,UPI,Axis,network_error,6,1,1,1
txn_00704,148.56,UPI,ICICI,otp_timeout,19,1,0,1
txn_00705,606.77,Netbanking,HDFC,session_timeout,11,1,1,1
txn_00706,354.84,Card,Kotak,bank_server_down,9,1,0,1
txn_00707,601.66,Netbanking,Axis,session_timeout,19,1,2,0
txn_00708,103.5,Card,Axis,insufficient_funds,13,0,2,0
txn_00709,1578.52,UPI,SBI,bank_server_down,20,0,0,1
txn_00710,732.87,UPI,SBI,otp_timeout,4,0,0,1
txn_00711,575.77,Card,Kotak,card_declined,14,0,0,1
txn_00712,1002.68,Card,HDFC,otp_timeout,2,0,0,1
txn_00713,808.9,UPI,PNB,bank_server_down,1,0,1,0
txn_00714,4990.42,UPI,SBI,otp_timeout,12,1,1,0
txn_00715,2417.88,Card,SBI,insufficient_funds,11,1,1,0
txn_00716,518.34,Card,PNB,card_declined,7,0,0,1
txn_00717,8116.42,Netbanking,Axis,bank_server_down,9,1,1,0
txn_00718,1153.77,UPI,Kotak,network_error,23,0,0,0
txn_00719,547.48,Netbanking,Kotak,session_timeout,11,1,0,0
txn_00720,2167.56,Card,Yes Bank,bank_server_down,20,1,1,0
txn_00721,200.46,UPI,SBI,bank_server_down,23,1,0,1
txn_00722,438.54,UPI,ICICI,bank_server_down,9,1,0,0
txn_00723,2038.13,UPI,Yes Bank,insufficient_funds,6,1,2,0
txn_00724,5825.13,UPI,ICICI,network_error,21,1,0,1
txn_00725,160.18,Netbanking,Kotak,session_timeout,22,1,3,1
txn_00726,229.47,Netbanking,PNB,bank_server_down,18,1,0,0
txn_00727,1799.4,UPI,HDFC,network_error,23,1,0,1
txn_00728,554.1,UPI,ICICI,bank_server_down,2,1,1,0
txn_00729,429.99,UPI,SBI,network_error,17,0,1,1
txn_00730,239.92,Card,ICICI,insufficient_funds,7,1,2,0
txn_00731,817.59,UPI,SBI,bank_server_down,19,1,0,0
txn_00732,1427.53,UPI,PNB,insufficient_funds,14,0,1,0
txn_00733,2053.65,UPI,ICICI,otp_timeout,4,1,0,1
txn_00734,990.73,UPI,PNB,network_error,9,0,0,0
txn_00735,1029.91,Netbanking,Axis,bank_server_down,11,1,1,0
txn_00736,527.51,UPI,ICICI,bank_server_down,12,1,0,1
txn_00737,176.58,UPI,HDFC,insufficient_funds,23,1,2,1
txn_00738,280.61,UPI,PNB,bank_server_down,21,0,0,1
txn_00739,131.25,Card,Axis,card_declined,22,0,2,0
txn_00740,2092.32,Netbanking,ICICI,insufficient_funds,3,1,0,0
txn_00741,305.71,UPI,Axis,network_error,4,0,0,0
txn_00742,831.38,UPI,SBI,insufficient_funds,21,0,1,0
txn_00743,1912.53,UPI,HDFC,insufficient_funds,8,1,0,1
txn_00744,3505.46,UPI,Yes Bank,insufficient_funds,15,1,1,1
txn_00745,701.19,Card,HDFC,otp_timeout,12,1,0,1
txn_00746,397.51,UPI,Axis,insufficient_funds,17,1,0,0
txn_00747,848.55,UPI,PNB,network_error,22,0,0,0
txn_00748,2308.91,UPI,Kotak,insufficient_funds,18,0,0,0
txn_00749,671.88,UPI,Axis,insufficient_funds,12,0,0,0
txn_00750,653.3,UPI,ICICI,otp_timeout,8,0,2,0
txn_00751,542.06,Card,Axis,bank_server_down,18,1,0,1
txn_00752,1306.89,Card,Yes Bank,card_declined,10,0,1,0
txn_00753,582.52,Card,HDFC,insufficient_funds,10,1,0,0
txn_00754,1992.81,Netbanking,HDFC,insufficient_funds,15,1,1,0
txn_00755,138.98,UPI,Axis,otp_timeout,23,1,0,0
txn_00756,2282.26,Netbanking,HDFC,bank_server_down,2,0,0,0
txn_00757,931.68,UPI,PNB,network_error,19,0,2,0
txn_00758,298.64,Card,Yes Bank,otp_timeout,8,0,2,1
txn_00759,187.84,UPI,PNB,bank_server_down,9,1,1,0
txn_00760,300.98,UPI,Yes Bank,network_error,17,0,1,0
txn_00761,1322.75,UPI,Kotak,network_error,5,0,0,0
txn_00762,487.67,UPI,Axis,insufficient_funds,9,1,1,0
txn_00763,364.62,Card,SBI,otp_timeout,16,1,0,1
txn_00764,2813.0,UPI,Axis,otp_timeout,12,1,0,1
txn_00765,711.52,UPI,PNB,insufficient_funds,6,1,0,1
txn_00766,820.19,Card,ICICI,otp_timeout,11,1,2,1
txn_00767,223.27,UPI,Axis,bank_server_down,8,1,0,1
txn_00768,1421.57,Wallet,Kotak,network_error,19,0,2,0
txn_00769,496.83,UPI,PNB,insufficient_funds,15,1,0,0
txn_00770,603.57,UPI,HDFC,insufficient_funds,4,1,0,1
txn_00771,90.55,UPI,ICICI,bank_server_down,14,1,3,0
txn_00772,305.18,Card,PNB,otp_timeout,22,0,0,0
txn_00773,815.04,UPI,ICICI,network_error,14,0,2,0
txn_00774,377.47,UPI,Yes Bank,bank_server_down,6,0,2,0
txn_00775,216.98,Card,Axis,insufficient_funds,18,1,1,0
txn_00776,531.45,UPI,Yes Bank,network_error,3,0,0,1
txn_00777,1846.6,UPI,Axis,otp_timeout,7,0,1,1
txn_00778,1269.32,Card,Axis,bank_server_down,1,0,0,0
txn_00779,185.86,Card,ICICI,insufficient_funds,14,0,2,0
txn_00780,781.24,Wallet,Kotak,network_error,12,1,0,0
txn_00781,264.39,Card,Kotak,otp_timeout,2,0,1,0
txn_00782,423.62,UPI,ICICI,bank_server_down,10,1,0,1
txn_00783,3817.6,UPI,Axis,otp_timeout,1,0,0,1
txn_00784,363.96,Netbanking,SBI,session_timeout,5,0,2,0
txn_00785,914.07,UPI,HDFC,otp_timeout,7,1,1,1
txn_00786,339.51,UPI,PNB,bank_server_down,18,0,1,0
txn_00787,831.53,Card,ICICI,otp_timeout,0,0,1,1
txn_00788,1009.26,UPI,Kotak,otp_timeout,20,0,1,1
txn_00789,525.09,UPI,Kotak,insufficient_funds,6,0,0,0
txn_00790,1113.08,Netbanking,ICICI,bank_server_down,18,1,0,1
txn_00791,1510.09,UPI,Axis,bank_server_down,2,1,1,0
txn_00792,418.65,Wallet,SBI,insufficient_funds,5,1,0,1
txn_00793,165.29,Card,HDFC,otp_timeout,2,1,0,0
txn_00794,564.31,Card,Axis,otp_timeout,11,1,2,1
txn_00795,591.57,UPI,Yes Bank,otp_timeout,9,0,0,0
txn_00796,74.36,UPI,HDFC,insufficient_funds,20,1,1,0
txn_00797,475.75,UPI,Yes Bank,insufficient_funds,15,0,1,0
txn_00798,834.38,Netbanking,PNB,insufficient_funds,5,1,1,0
txn_00799,379.34,Netbanking,HDFC,bank_server_down,6,0,0,1
txn_00800,3377.32,Netbanking,Axis,session_timeout,15,1,1,1
txn_00801,2447.8,Card,Axis,bank_server_down,12,0,0,0
txn_00802,112.12,Netbanking,Yes Bank,session_timeout,23,1,0,1
txn_00803,935.46,Netbanking,PNB,bank_server_down,4,1,1,0
txn_00804,1246.01,Card,ICICI,card_declined,22,1,0,1
txn_00805,2588.68,Netbanking,Kotak,session_timeout,5,1,0,0
txn_00806,1270.3,Netbanking,Yes Bank,bank_server_down,19,1,0,1
txn_00807,662.5,UPI,Yes Bank,otp_timeout,14,1,1,1
txn_00808,472.8,Card,Kotak,insufficient_funds,9,1,1,1
txn_00809,657.5,UPI,HDFC,insufficient_funds,21,1,1,0
txn_00810,125.8,Netbanking,ICICI,insufficient_funds,16,1,0,0
txn_00811,496.94,Netbanking,PNB,session_timeout,20,1,1,0
txn_00812,1532.25,UPI,Yes Bank,bank_server_down,15,1,1,0
txn_00813,105.79,UPI,SBI,otp_timeout,19,1,1,1
txn_00814,482.85,UPI,ICICI,bank_server_down,1,1,1,0
txn_00815,271.36,UPI,Yes Bank,bank_server_down,20,1,1,0
txn_00816,4649.87,UPI,HDFC,otp_timeout,6,0,2,0
txn_00817,470.85,UPI,SBI,otp_timeout,17,0,1,1
txn_00818,963.15,UPI,SBI,otp_timeout,0,1,2,1
